query,script_title,overall_rating,剧情,推理,悬疑,欢乐,情感,机制,还原,沉浸,演绎,玩法,故事,难度,互动,立意,阵营,本格,变格,恐怖,硬核,want_count,played_count,review_count,publishers,metadata,tags
蛹(7人开放-欧美-3男2女2随机,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
过阴(6人开放-香港,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
浮图孽世(6人开放-变格架空-3男3女,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
野樱花事件--无人生还(7人开放-现代,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
天使的战争(5人开放-欧美,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
壁垒(7人开放-欧美,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
问米(6人开放-现代,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
着魔(6人开放-玄幻-4男2女,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
风中有朵雨做的云(5人开放-变格-3男2女,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
末路超市(6人开放-末日,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
死亡小组(6人开放-现代战争-6男,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
葬爱(8人开放-搞笑-4男4女,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
咒怨(7人开放-近现代,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
青玉案(7人开放-架空历史-5男2女,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
溺亡(5人开放-现代,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
择(5人开放-架空,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
一出好戏(4人开放-悬疑烧脑,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
宫殇(8人半开放-古代,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
洪衙埕巷(7人开放-古代-5男2女,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
奉养(6人开放-灵异-3男3女,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
拼命(5人开放-警匪,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
法老的血刑(6人开放-古埃及,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
顺和古村(10人开放-现代,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
失格21克(5人开放-近现代,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
无相山(7人开放-灵异,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
醉三关(7人开放-近现代-5男2女,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
爱者之贻(6人开放-古代,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
朝夕村(6人开放-近现代,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
隔世经年(8人开放-现代,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
JAY(5人开放-现代,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
灵媒(6人开放-灵异,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
荒村(7人开放-灵异-4男3女,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
异魂(7人开放-变格灵异,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
不止有鬼(6人开放-灵异,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
一楼的尽头(5人开放-悬疑烧脑-无性别要求,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
全都飞起来(5人开放-欢乐,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
蚊不知(6人开放-昆虫,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
绑架(5人开放-现代,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
南毛北马(8人开放-古代,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
蒹葭(7人开放-现代,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
贺兰决(6人开放-古代-2男4女,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
白教堂的亡灵(6人开放-欧美,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
找到你了(6人开放-架空,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
穿越疯人院(6人开放-现代,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
密闭(5人开放-近现代,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
面剧(5人封闭-现代-3男2女,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
我的朋友(6人开放-变格,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
明月几时有(6人开放-古代,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
尘埃(6人开放-埃及,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
莲花观(6人开放-架空-4男2女,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
相墓剧本(6人开放-盗墓,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
新恶童(6人开放-现代,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
白日孤灯(8人开放-现代-4男3女1随机,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
死岛(7人开放-哲学,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
中东有声音(5人开放-中东,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
仙乂(5人开放-修真,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
乌托邦(6人开放-架空-4男1女1随机,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
捉迷藏(6人开放-变格灵异,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
凰朝(7人开放-古风阵营-5男2女,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
养尸整理版(6人开放-恐怖,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
喵的名字(8人开放-架空,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
玲珑筛子(6人开放-架空,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
醒来(5人开放-灵异,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
狐嫁女(6~7人开放-仙侠,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
鄂西山灵(6人开放-近现代-3男3女,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
七里山塘(7人开放-古代,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
黑红梅方(6人开放-欧美,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
靳柯再刺秦王(9人开放-历史欢乐,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
雪迹7(7人开放-现代,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
鬼曼童(7人开放-灵异微恐,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
枪(6人半开放-警匪,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
畸形屋(6人开放-现代,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
坠世之心(7人开放-现代,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
花子音视频完整版(5人开放-恐怖,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
极乐密室(5人开放-近代,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
肆零贰(5人开放-现代,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
萌萌二次元(6人开放-小动物,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
同学会(6人开放-现代,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
seven精神病院3(6人开放-近现代,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
雪夜无声(8人开放-变格悬疑,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
蘼世天歌,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
阿卡姆,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
ctm的爱情,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
今夕又何年,今夕又何年,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,羽砚剧本工作室,3男3女 4.5小时 进阶 2020.09发行,
安娜2:降临,安娜2：降临,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,雲深工作室,4男3女 4.5小时 进阶 2019.10发行,
漫漫长夜终极版,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
现世,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
即墨,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
王国巨象扫描,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
套马,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
古镜奇谈2月染长安,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
古木吟2.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
往生镇1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
后天魔,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
蜕变2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
骸,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
百里黄泉,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
猫脸老太,猫脸老太,7.2,7.3,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14985,30985,547,灰帆文化,3男3女 4.0小时 进阶 2020.06发行,
鉴表师,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
《》书名号,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
山河永寂,山河永寂,7.2,7.1,6.4,0,0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,47082,1045,威海不二工作室,3男3女 4.5小时 新手 2020.07发行,古风 情感 沉浸 家国
虚花悟,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
绝崖雕rar,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
睁开双眼1.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
生化校园完整版,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
大钟,大钟,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,面游时代,3男3女 4.5小时 进阶 2020.05发行,
今夕何夕整理版,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
刑事侦缉档案-献祭者,刑事侦缉档案：献祭者,6.3,6.3,0,6.4,0,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,38746,896,迷宫推理社,5男3女 4.0小时 高阶 2020.07发行,
蜕变俱乐部2海的女儿,蜕变俱乐部2：海的女儿,7.2,7.1,0,0,0,6.5,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,7607,14689,198,阿斯巴甜,4男3女 4.0小时 高阶 2020.08发行,欧美 机制 沉浸 童话
漆昼之翁,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
如是我闻整理版,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
人间不值得整理,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
湖心岛2:围局,湖心岛2：围局,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0,0,戏精推理发行工作室,2男3女 4.5小时 进阶,
恐怖游轮整理,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
清平调整理版,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
魔女的幸福之夜整理版,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
1%,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
古镜奇谈1浮生沉梦,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
琴瑟合冥,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
前男友的100种死法,前男友的100种死法,4.2,4.9,0,0,5.6,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,137071,2675,山橘推理; 闲顽工作室,0男5女 4.0小时 新手 2020.09发行,中式 机制 欢乐 都市
肿胀的脚,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
爪洼神国,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
我于万物之中,我于万物之中,8.2,7.7,7.5,0,0,0,0,0,0,0,7.4,0,0,0,0,0,0,0,0,0,37185,59383,2210,子夜推理工作室,百本选手说剧本:剧本《我于万物之中》6人本 4男2女 剧本类型:盒装本 设定推理 游戏时间:4小时左右 👬适合人群：喜欢 SCP 玩家 ❤剧情感...全文,
出轨,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
刺秦《7-8》,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
人间不值得,人间不值得,4.8,5.6,5.3,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20341,29293,465,酒葫芦工作室,3男3女 4.0小时 进阶 2020.09发行,架空 推理 欢乐 都市
楼兰骨,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
鹿乌,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
精神小伙《7-8》,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
赛尔城下7人高清自用,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
月下沙利叶复盘没有剧,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
烟雨华庭,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
恐山大祭-测,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
吃来的爱,吃来的爱,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LARP原创工作室,4男3女 4.0小时 进阶 2020.11发行,中式 推理 欢乐 科幻
师傅大师兄被妖怪抓走了《6》,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
"早安,打工人",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
新鲜丧尸已送达请签收,新鲜丧尸已送达请签收,6.4,6.5,0,0,6.9,0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,13187,211,鲜焰文化,5男2女 4.5小时 进阶 2020.11发行,未来 机制 欢乐 怪谈
上海滩...事件,上海滩事件,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,推理大师,3男2女 2.0小时 新手,
豪门21野狐悠谈,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
渊虞唐,渊虞唐,6.1,6.7,0,0,0,6.6,0,0,0,6.7,0,0,0,0,0,0,0,0,0,0,1.1,6228,74,剧幕工坊,3男3女 4.0小时 进阶 2020.11发行,古风 情感 演绎 都市
家宴2继承者们,家宴2：继承者们,7.1,6.8,0,0,7.4,0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,40611,794,DA剧本工场; 雪人剧制,剧本类型:火锅/撕逼/欢乐/互动 游戏人数:6人（3男3女） 游戏时常:4小时 体验店家...全文,中式 机制 欢乐 都市
舍离2-断念,舍离2：断念,5.9,6.2,5.5,0,0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,149987,2839,桌立方,3男3女 4.5小时 进阶 2021.01发行,古风 情感 沉浸 玄幻
无限剑决,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
七月半,七月半,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,大连漫纪元剧本工作室,5男2女 4.5小时 进阶,
赤狐书生之佛狸祠下,赤狐书生之佛狸祠下,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,空然新语,3男3女 4.0小时 进阶 2020.12发行,古风 情感 演绎 玄幻
莲,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
悬崖边上的根号3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
野蔷薇,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
世界以痛吻我我要抱之以歌,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
女厕2冥镜,女厕2：冥镜,5.6,6.3,0,0,0,0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,471,20901,266,梦境岭剧本工作室,3男3女 4.0小时 进阶 2021.01发行,日式 机制 惊悚 校园
阿尔忒斯之眸,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
谍影2南京风沙,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
魔女屋,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
雪之谷,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
山猪精的幸福生活被打扰之后,山猪精的幸福生活被打扰之后,5.0,5.6,0,0,6.0,0,0,0,0,0,0,0,0,0,0,5.7,0,0,0,0,5.8,71992,1095,东方剧制,3男4女 4.0小时 新手 2021.02发行,架空 阵营 欢乐 新手
绣花鞋,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
朝天阙,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
晓人间落月,晓人间·落月,5.6,6.0,5.8,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,18418,264,月石工作室,2男3女 4.0小时 新手 2021.07发行,中式 情感 沉浸 校园
oh!我亲爱的老同学,Oh！我亲爱的老同学,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,沧之溟工作室,4男4女 4.5小时 进阶 2021.04发行,中式 推理 欢乐 都市
豪门23-期须乃至,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
豪门24-泉之馆,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
黑子迷局2:无光诡局,黑子迷局2：无光诡局,6.1,6.4,0,6.5,0,0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,7928,109,燃工作室,4男4女 4.0小时 高阶,
陪葬,陪葬,6.1,6.1,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19864,32394,533,葵花工作室,3男3女 6.0小时 进阶 2021.06发行,古风 推理 惊悚 宫廷
兵临城下2,兵临城下2：你好，新天津,6.2,6.6,0,0,0,6.6,0,0,0,0,0,0,0,0,0,5.9,0,0,0,0,1.1,85434,1576,老玉米联合工作室,4男4女 4.0小时 进阶 2021.06发行,民国 情感 沉浸 战争
黑羊公馆,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
童话,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
相爱是最小的共产主义,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
通缉令掘齿者,通缉令掘齿者,8.1,7.1,7.8,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30473,47391,1862,A+剧本工作室,3男2女 4.5小时 高阶 2021.04发行,
天国,天国,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,入梦剧制,4男3女 5.0小时 高阶 2021.12发行,
那皇军不是白来了么,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
途惊北海道,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
"死神,癫狂与逻辑学家",死神癫狂与逻辑学家,4.5,5.3,5.4,0,0,0,0,0,0,0,0,0,0,0,5.2,0,0,0,0,0,1.4,28240,474,松火推理; 东方剧制,3男3女 4.5小时 进阶 2021.07发行,
咆哮吧!恶龙,咆哮吧！恶龙,5.4,5.7,0,0,6.2,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6091,18108,260,浮生梦文创; 饭团娱乐,4男4女 4.0小时 新手 2021.07发行,
地狱的19层,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
点妖簿,点妖簿,7.3,7.0,6.6,0,0,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,17873,408,猫又集,4男2女 4.0小时 进阶 2020.12发行,古风 情感 沉浸 玄幻
复泉楼,复泉楼,6.6,6.8,6.6,0,0,0,0,0,6.4,0,0,0,0,0,0,0,0,0,0,0,2.8,9656,460,智乐源文化,【复泉楼】豪门系列／推理／阵营／还原／本格 【角色时长】吕微至／4小时 【人数配置】3男3女／可反串 【推荐角色】谷负相对边缘 【彩蛋联动】豪门本特有栏目！复泉楼与裂镜重圆、泉之馆有彩蛋联动，另外一个联动可能影响游...全文,民国 推理 沉浸 豪门
鲸鱼马戏团,鲸鱼马戏团,7.9,7.5,6.4,0,0,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,159501,5179,黑羽毛工作室; LARP原创工作室,〖补测评〗 类型：欢乐 情感（纯亲情）推理 时长：4小时 人数：二男四女（我们仙女局） 体验角色：飞飞（废...全文,其他 情感 沉浸 童话
想要成为rapstar吗,想要成为RapStar吗,6.3,6.1,0,0,7.0,0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,21776,362,庐州怪兽工作室,百本选手说剧本:剧本《想要成为RapStar吗》8人本 4男4女 剧本类型:盒装本 欢乐本 游戏时间:5小时左右 这个本是 2年前 发行的 剧本 现在看 比较简单 故事 还比较 内娱 🈶凶案 🈶唱歌 🈶绕口令 🈶勾心斗角 尔虞吾诈 推荐人群:新手玩家 建议整车 社牛玩家 说唱歌手 18+ 以上 （今天遇到了 顶配车 和 超级DM 所以 ...全文,中式 机制 欢乐 都市
大郎该吃药了,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
七月十三日,七月十三日,8.9,8.3,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116055,118817,8007,灰烬工作室,4男2女 6.0小时 高阶 2019.11发行,日式 推理 惊悚 都市
悬崖边上的根号三,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
蜇蜂之死,蜇蜂之死,7.1,7.0,7.1,0,0,0,0,0,6.3,0,0,0,0,0,0,0,0,0,0,0,2.8,7.1,1859,外星人,3男3女 5.0小时 高阶 2021.03发行,架空 推理 沉浸 都市
小团圆(5人半开放防疫事迹,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
夜总会杀人夜,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
虞渊唐,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
粉灯,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
