query,script_title,overall_rating,剧情,推理,悬疑,欢乐,情感,机制,还原,沉浸,演绎,玩法,故事,难度,互动,立意,阵营,本格,变格,恐怖,硬核,want_count,played_count,review_count,publishers,metadata,tags
蜀山传之人间篇,蜀山传之人间篇,7.6,7.4,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3161,11691,225,小本买卖工作室; FB发行工作室,3男3女 4.0小时 进阶,古风 机制 博弈 仙侠
地狱收音机,青川怪谈：地狱收音机,6.6,6.8,6.6,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,0,0,0,1.4,7493,319,白夜追熊工作室,3男3女 4.5小时 进阶 2022.06发行,
回家2远方,回家2远方,7.6,7.2,0,0,0,7.5,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,3.4,12517,505,枫叶工作室; 北京BIG,3男3女 4.5小时 进阶 2022.04发行,中式 情感 沉浸 都市
w,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
将死未死的thx,将死未死的THX,6.1,6.5,6.4,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14084,33466,1143,满分工作室; DA剧本工场,【将死未死的THX】反转／推理／还原／悬疑 【角色时长】眼镜男／7小时 【人数配置】4男2女／可反串 【推荐角色】无边缘位，确实想上车体验的话推荐衬衫男／卫衣女 【选店建议】该本对DM要求极高！不是演...全文,
花与爱丽丝,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
鲸落,鲸落,8.5,8,0,0,0,0,0,0,0,0,7.8,0,0,0,8.4,0,0,0,0,0,6090,107402,5860,表里山河创作; 疯狂剧制,2男3女 4.5小时 进阶 2022.06发行,
归途花开,归途花开,6.8,7,0,0,0,6.7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3.4,3336,115,扶摇文创工作室,3男3女 4.5小时 进阶,中式 情感 沉浸 都市
小吊梨汤2从前的月亮是个橘子,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
吉田花屋山田洋子2,山田洋子2：吉田花屋,6.9,7,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9655,21404,513,水镜出品,3男3女 4.5小时 进阶 2022.05发行,日式 推理 惊悚 怪谈
孤舟萤豪门系列,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
哈哈哈哈哈哈,哈哈哈哈哈哈哈,6.1,6,0,0,6.8,0,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,17941,446,帽子戏法工作室,3男4女 4.0小时 进阶 2022.05发行,架空 机制 欢乐 都市
玫瑰玫瑰,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
苍岐,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
凤起长安,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
余生,《余生》,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5322,0,0,ActionGame·沉浸式剧场,4男4女 3.5小时 新手 2023.11发行,
死刑犯的独白,死刑犯的独白,7.9,7.4,0,7.1,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,5043,31872,1760,小鱼干工作室,【5小时/马小斌/有明显c位/体验分：3分】 ❎一句话总结：非刑侦本玩家真天牢系列 『🌟关键词：味同嚼蜡，猪肉味的鸡肉干，c位明显，叙诡生硬，2024年不用再补课』 『🌟角色体验：男女体验没有明显偏差。...全文,
元德十三年,元德十三年：京师之乱,7.1,7,0,0,0,6.9,0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,3083,6404,308,惊查局文创工作室,3男4女 4.5小时 进阶,古风 还原 沉浸 家国
嘉禾望岗,芳华2：嘉禾望岗,7.7,7.5,0,0,0,7.6,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,6718,12150,445,燃点工作室,3男3女 4.0小时 进阶 2021.11发行,
恶名昭著3杀手没有假期,恶名昭著3：杀手没有假期,7.7,7.7,6.8,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11092,16936,640,东方剧制,4男2女 4.5小时 进阶 2022.04发行,
十分之一,十分之一1/10,7.4,7.3,0,0,0,7.3,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,7609,16445,592,砝码文创工作室,3男3女 4.0小时 进阶 2022.05发行,架空 机制 沉浸 都市
你还有遗憾吗？,你还有遗憾吗,6.7,6.3,0,0,0,6.4,0,0,0,6.1,0,0,0,0,0,0,0,0,0,0,6718,3110,101,西安如约而至; 天津剧盟发行工作室,2男4女 4.5小时 新手 2021.08发行,
怪闻夜行惊奇卷,怪闻！夜行惊奇卷,7.5,7.2,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38394,60271,3528,葵花工作室; 咪咕挑灯工作室,3男3女 5.5小时 高阶 2022.06发行,
稚双归,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
金箍,金箍,8.2,7.7,0,0,0,7.8,0,0,0,8.6,0,0,0,0,0,0,0,0,0,0,6718,48154,2639,道友留步; 卡卡工作室,3男3女 5.0小时 进阶 2022.01发行,古风 情感 演绎 神话
达摩克利斯之剑,达摩克利斯之剑,7.4,7.6,6.8,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1.4,19292,996,口袋发行,4男2女 6.0小时 高阶 2022.01发行,
浮生梦余烬,浮生梦·余烬,8,7.8,0,0,0,7.7,0,0,0,8.2,0,0,0,0,0,0,0,0,0,0,6718,43042,2114,浮生梦文创,3男3女 4.5小时 进阶 2022.02发行,
春日怨.半仙瓦舍,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
半盏茶事半盏茶室,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
横行加勒比.无人之海,横行加勒比：无人之海,7,6.8,0,0,0,0,7.3,0,0,0,0,0,0,0,6.9,0,0,0,0,0,748,5099,128,山橘推理,4男2女 4.0小时 新手 2021.11发行,欧美 机制 立意 新手
老骗子俱乐部2,老骗子俱乐部2,7,6.8,0,0,7.3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,34719,789,飞鱼探案,百本选手说剧本:剧本《老骗子俱乐部2》6人本 3男3女 剧本类型:盒装本 欢乐 机制本 游戏时间:5.5小时左右 这个本 还挺不错的 少有的 第二部作品 超越第一部的 适合 戏精玩家 阳光开朗的玩家 （我获得了最后的CEO）特别开心😊 🈶 跑团 🈶凶案 🈶私聊 🈶公聊 🈶投票 🈶技能 总结一句话 就是 开开心心 随便打的 一个本,中式 机制 欢乐 都市
神乐汤,神乐汤,7.9,7.5,7.2,0,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30910,79633,4320,黑马剧制; 元宇宙故事局,3男2女 4.5小时 进阶 2022.03发行,日式 推理 欢乐 玄幻
你不知道的事,你不知道的事,7.3,7.1,6.8,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,2.8,4340,89,墨得创意; 山橘推理,3男3女 4.0小时 新手 2021.06发行,中式 推理 沉浸 家国
月亮沉入海底时,月亮沉入海底时,7.3,7.1,0,0,0,7.4,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,7609,44177,1576,书凝出品,3男3女 4.0小时 进阶 2022.03发行,中式 机制 沉浸 校园
关于北原千夜的一切,关于北原千夜的一切,8.6,8.3,0,0,0,0,0,8.2,0,0,7.7,0,0,0,0,0,0,0,0,0,1.1,170819,16216,禾风工作室,4男2女 4.5小时 进阶 2022.04发行,
再见的三次方,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
风华,风华,6.4,6.6,6.2,0,0,0,0,0,6.7,0,0,0,0,0,0,0,0,0,0,0,2.8,1599,48,DA剧本工场,3男3女 4.0小时 进阶,古风 推理 沉浸 武侠
世纪末最后的萤火侦探,世纪末最后的萤火侦探,7.3,7.5,6.8,0,0,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19231,26478,1534,江东剧制,4男2女 6.0小时 高阶 2021.11发行,日式 推理 演绎法 都市
三体最终决议,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
青楼2,青楼2,6,6.3,0,0,6.7,0,6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,85287,2128,西昆仑发行工作室,4男3女 4.0小时 进阶 2022.04发行,架空 机制 欢乐 武侠
盛夏白瓷梅子汤,盛夏白瓷梅子汤,7.5,7.2,5.8,0,0,0,0,0,7.1,0,0,0,0,0,0,0,0,0,0,0,3.4,13390,384,白昼剧制,《盛夏白瓷梅子汤》⭐️⭐️⭐️⭐️ 📖剧本类型：中式/治愈/情感/新手 👦🏻玩家配置：③男④女 ⌚️体验时长：⑤小时 ❤️体验角色：慕长风（这个角色像我...全文,中式 情感 沉浸 都市
神注视着你,神注视着你,8,7.7,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16230,24319,879,南昌罗生门推理室,3男3女 4.5小时 进阶 2021.05发行,
帕佐庄园,帕佐庄园,8,7.4,7.5,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29945,51982,2295,老玉米联合工作室; PUZZLER工作室,4男2女 5.0小时 高阶 2021.08发行,
239二三九,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
冷宫,冷宫,6.1,6.2,0,0,6.6,0,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,3901,104,传送门工作室,1男5女 3.0小时 进阶 2021.07发行,架空 机制 欢乐 科幻
桑北花杀2月隐西凌,桑北花杀2：月隐西凌,6.9,6.6,0,6.1,0,0,0,0,0,0,0,0,0,0,0,6.9,0,0,0,0,9517,20935,641,老玉米联合工作室,4男4女 5.0小时 进阶 2021.11发行,
向日葵之家,向日葵之家,7.9,7.4,6.8,0,0,0,0,0,7.3,0,0,0,0,0,0,0,0,0,0,0,2.8,10813,303,预谋剧制,“哪有什么岁月静好，只是有人在替你负重前行” 单纯为了哲男上的车，体验真的特别好，体量不大时长4小时，但是需要两位男dm演绎再搭配一个女演员. 感谢哲男、梓新、冰冰的...全文,中式 推理 沉浸 都市
霜华引2,霜华引2：沉星赋,6.3,6.3,6.1,0,0,0,0,0,6.8,0,0,0,0,0,0,0,0,0,0,0,3161,4802,125,剧满楼创意工作室,4男3女 4.5小时 进阶 2021.10发行,古风 机制 博弈 仙侠
谭山高校怪谈,K的游戏：诡寓实录2谭山高校怪谈,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,K的游戏,1男0女 2.0小时 新手 2021.09发行,
杀猪,杀猪,6,6.2,0,0,6.8,0,6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,78941,2055,十库工作室,5男3女 4.5小时 进阶 2022.03发行,架空 机制 欢乐 都市
虚无的十字架,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
达知县,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
暗黑者2七宗欲,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
三十二年春,三十二年春,7.2,7,0,0,0,6.9,0,0,0,6.6,0,0,0,0,0,0,0,0,0,0,6718,16847,561,树人工作室,4男3女 5.0小时 进阶,古风 情感 演绎 家国
逃脱艺术家,逃脱艺术家2：叙弗涅密契,8.8,7.9,8.6,0,0,0,0,0,0,0,8.3,0,0,0,0,0,0,0,0,0,39113,24149,3867,山橘推理; 为雨发行工作室,3男3女 10.0小时 进阶 2025.03发行,
俞家旅馆,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
大唐秘史神龙劫,大唐秘史·神龙劫,5.7,6.6,0,6.1,0,0,0,0,0,0,0,0,0,0,0,6.4,0,0,0,0,9517,8061,209,老玉米联合工作室; 九根香工作室,【类型】：阵营、机制、情感、还原、古风 【人数】：8人（4男4女） 【时长】：5.5小时 【关键词：盒装价格! 城限质量! 】 玩之前没有了解过这个本，被朋友拉上车的。开始玩了以后发现剧本的故事线完整，人物关系看似...全文,
北纬62度的风,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
遇见寰宇,遇见寰宇,5.6,6.1,6.4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11953,24686,798,灰烬工作室,3男3女 6.0小时 高阶 2022.01发行,
甜蜜的家,甜蜜的家,7.6,7.2,7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11542,34494,1560,凡几剧制,3男2女 4.0小时 进阶 2022.01发行,
下凡神仙的悲惨生活,下凡神仙的悲惨生活,5.9,6.2,0,0,7,0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,10125,217,铭思文化,4男3女 3.0小时 新手 2021.11发行,架空 机制 欢乐 玄幻
星之子,星之子,7.3,7.1,0,0,0,6.9,0,0,7.3,0,0,0,0,0,0,0,0,0,0,0,6718,3975,144,相骏诗工作室,3男3女 4.0小时 进阶 2021.08发行,
晚安风铃草,晚安风铃草,7.5,7.2,7,0,0,0,0,0,7.4,0,0,0,0,0,0,0,0,0,0,0,7609,6182,215,梦境岭剧本工作室,补测系列《晚安风铃草》⭐️⭐️⭐️ 📖剧本类型：现代/情感/欢乐/新手 👦🏻玩家配置：③男③女 ⌚️体验时长：4.5小时 ❤️体验角色...全文,中式 机制 沉浸 都市
江湖,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
涂川2：三生契,涂川2：三生契,8.2,7.5,0,0,0,7.9,0,0,0,8.7,0,0,0,0,0,0,0,0,0,0,45302,96993,4857,,3男3女 4.5小时 新手 2021.12发行,古风 情感 演绎 玄幻
猎人笔记正午,猎人笔记：正午,8.5,8,0,0,0,0,0,0,7.8,0,0,0,0,0,8,0,0,0,0,0,34591,61149,2919,雪碧工作室,百本选手说剧本:剧本《猎人笔记:正午》7人本 4男3女（最好不反串）剧本类型:城限本 立意本 游戏时间:5小时左右 👬适合人群：考...全文,
聆听者2：密语人,聆听者2：密语人,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,伊一工作室,3男4女 4.5小时 新手 2022.03发行,
七日囚徒,七日囚徒,7.8,7.6,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,11.3,47103,2418,武汉Top剧本工作,3男3女 5.5小时 进阶 2022.09发行,
林记凉茶铺1996,林记凉茶铺：1996,8.5,7.9,0,0,0,8.1,0,0,0,8.2,0,0,0,0,0,0,0,0,0,0,6718,35054,2531,国家地理探测室,3男3女 4.5小时 进阶 2022.03发行,
新第二十二条校规七夜,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
虚构推理2狩猎,虚构推理2：狩猎,8,7.6,7.6,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33232,43613,2666,曼彻斯特書局,百本选手说剧本:剧本《虚构推理2:狩猎》6人本 4男2女（可以反串）剧本类型:城限本 刑侦本 游戏时间:4.5小时 👬适合人群：火舞猫...全文,
还钱,还钱！,7.1,6.7,0,0,7.4,0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,38902,1101,十库工作室; 咪咕挑灯工作室,4男2女 4.0小时 新手 2022.11发行,中式 机制 欢乐 都市
九州四海入镜来,九州四海入镜来,8.5,8.1,0,0,0,8.1,0,0,0,8.5,0,0,0,0,0,0,0,0,0,0,6718,103243,8181,天地之间,3男3女 5.0小时 新手 2022.07发行,古风 情感 演绎 家国
告白,告白,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6718,0,0,赛博天空剧本杀工作室,2男4女 4.5小时 进阶 2023.03发行,
枯百合,枯百合,6.3,6.8,0,0,0,0,0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,11.3,9006,268,三寸空间,3男3女 4.5小时 进阶 2022.04发行,
斯特拉的法则,斯特拉的法则,7.8,7.2,7.4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10572,18879,917,起源ORIGIN工作室,5男2女 5.0小时 高阶 2021.10发行,
失聪十二秒,失聪十二秒：2046,7.4,6.9,6.7,0,0,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,13645,366,国家地理探测室; 桌立方,4男3女 4.5小时 进阶 2021.04发行,港澳 推理 沉浸 家国
无人犯罪,无人犯罪,8,7.5,0,7.2,0,0,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,37341,1586,疯狂剧制,3男3女 4.5小时 进阶 2022.04发行,
日落大道,日落大道,6.4,6.9,7,0,0,0,0,0,6.9,0,0,0,0,0,0,0,0,0,0,0,7609,3774,177,呓语剧本创作,3男3女 4.5小时 进阶 2022.03发行,架空 机制 沉浸 都市
大鱼海棠,大鱼海棠·前传,5.8,6.2,0,0,0,6.3,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,6718,2565,77,月球旅行,2男4女 4.0小时 新手,
消沉的神明,消沉的神明,5.7,6.3,6.4,0,0,0,0,0,0,0,0,0,0,0,6.6,0,0,0,0,0,1.4,6698,96,东方剧制,3男3女 4.5小时 高阶 2021.05发行,
水镜八奇2权倾天下,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
豪门28：枉痴心,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
一探纠镜,一探纠镜,7.7,7,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25240,60520,2694,武汉未蓝原创,3男3女 4.5小时 进阶 2022.01发行,
悟空,悟空,6.1,6.4,0,0,0,6.6,0,0,0,6.6,0,0,0,0,0,0,0,0,0,0,6718,4532,74,TEEMO谋杀之谜工作室,3男3女 4.5小时 进阶 2020.11发行,古风 情感 演绎 神话
人间记,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
糖,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
三谢世涂,三谢世涂,8,7.6,0,0,0,8,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4,98503,4844,山海间工作室,3男3女 4.5小时 新手,中式 情感 沉浸 都市
壬辰倭乱,壬辰倭乱,8.4,8,0,0,0,7.6,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,3161,36194,1535,百川望辰工作室,百本选手说剧本:剧本《壬辰倭乱》7人本 4男3女（不可反串）剧本类型:城限本 情感机制本 游戏时间:5小时左右 👬适合人群：...全文,
红夷海乱,红夷海乱,8.4,8.1,0,0,0,7.8,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,3161,50072,2366,百川望辰工作室,4男3女 4.0小时 进阶 2021.06发行,
昼尽夜阳时,昼尽夜阳时,4.6,6.1,6.2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1.4,8726,142,游趣剧本工作室,4男2女 5.5小时 进阶 2021.10发行,
野蔷薇2：落椿（开本整理）,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
罪名成立,罪名成立,6.4,0,0,0,0,0,0,7,0,7.1,0,0,0,0,7,0,0,0,0,0,2.8,54420,1922,西安蛛丝马迹,4男4女 4.5小时 进阶 2021.12发行,中式 推理 沉浸 刑侦
我于海底之城窥视神明,我于海底之城窥视神明,6.4,6.8,7,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,3935,79,预谋剧制,4男2女 5.0小时 进阶 2021.10发行,
印斯茅斯（无码）,印斯茅斯,7.8,7.4,7.2,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21061,45276,1739,外星人,百本选手说剧本:剧本《印斯茅斯》7人本 4男3女 剧本类型:盒装本 还原本 微恐+跑团 游戏时间:5小时左右 这个本 是 2年前的剧本 质量还是 挺不错的 剧本中 🈶 凶案 🈶密室 🈶许多可以盘的东西 剧本 阅读量 适中 难度 也还可以 说回剧本 ...全文,
汴京梦,汴京梦,6.8,6.8,6.1,0,0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,15255,459,高冷小盒工作室; 团剧文创工作室,3男3女 4.0小时 进阶 2021.08发行,古风 推理 沉浸 都市
神的孩子在跳舞,神的孩子在跳舞,6.9,7,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6360,19492,581,镜花水月工作室,3男3女 4.5小时 进阶 2022.01发行,
持斧奥夫外传：玩剧本吗,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
亡灵序章,亡灵序章,7,7,0,6.7,0,0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,4358,122,鲜焰文化,第126本，亡灵序章 综合评分:7 剧本类型:机制推理还原 人物角色:3男3女 时长:4小时 角...全文,
暗贱难防,暗贱难防,5.2,5.3,0,0,5.9,0,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,10303,242,猛龙有家剧本发行工作室,3男3女 3.5小时 进阶 2022.01发行,中式 机制 欢乐 都市
彼岸2雪花绽放的那天风车转动,彼岸2·雪花绽放的那天风车转动,7.3,7.2,6.5,0,0,0,0,0,7.3,0,0,0,0,0,0,0,0,0,0,0,7609,7248,220,拾柒工作室,4男3女 4.5小时 进阶,中式 机制 沉浸 童话
你好2她说,你好2：她说,6.4,6.6,0,0,0,7,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,7609,8967,245,梦墨绘梦馆,3男3女 4.0小时 进阶 2022.01发行,中式 机制 沉浸 都市
梨花织梦,谪仙遥·梨花织梦,6.4,6.7,0,0,0,6.6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6719,2833,60,魔都谜羽工作室,3男3女 4.0小时 新手 2021.07发行,古风 情感 演绎 神话
红昭愿,红昭愿,5.1,5.5,0,0,0,5.4,0,0,0,5.4,0,0,0,0,0,0,0,0,0,0,6719,9310,188,盛世剧制,3男3女 4.0小时 进阶 2022.01发行,古风 情感 演绎 武侠
马力恋梦露,马力恋梦露,7.3,7.1,6.7,0,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1170,6633,197,肆言良语,3男3女 4.0小时 新手 2021.10发行,架空 推理 欢乐 都市
傻子,傻子,7,6.9,0,0,0,0,0,0,7.2,0,0,0,0,0,7.1,0,0,0,0,0,6719,14927,410,枫叶工作室,3男3女 4.5小时 进阶 2021.11发行,
梦巴比妥,梦巴比妥,4.1,5.1,4.7,0,0,0,0,0,0,0,0,0,0,0,5.2,0,0,0,0,0,1.4,12609,364,梦巴文化,4男3女 5.0小时 高阶 2021.12发行,
谍影·瞒天过海,谍影：瞒天过海,8.1,7.6,0,0,0,0,0,0,0,0,7.5,0,0,0,0,7.7,0,0,0,0,9517,41575,1730,西番推理; 嘿咔文创,4男3女 4.5小时 进阶 2021.10发行,
逢山遇鬼2：知命,逢山遇鬼2：知命,7.2,7.1,0,0,0,7.1,0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,3083,24531,657,沧之溟工作室,3男4女 3.5小时 新手 2021.12发行,古风 还原 沉浸 玄幻
雪乡连环杀人事件,雪乡连环杀人事件,7.7,7.6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64326,278113,26771,李白工作室,3男3女 4.0小时 进阶 2022.01发行,大年三十的除夕夜这几个小孩在干什么？ 类型：推理 还原 欢乐 机制 微恐 剧评：时长4h，体量小，阅读量小，推理难度低；前期真的很欢乐，剧情就是一群小孩吃年夜饭玩游戏，有吃有喝；中期氛围会变的惊悚紧张，共两个案...全文
群星,群星,7.8,7.5,0,0,0,0,7,0,0,0,0,0,0,0,7.9,0,0,0,0,0,26248,60520,2625,表里山河创作; 西安蛛丝马迹,百本选手说剧本:剧本《群星》6人本 3男3女 剧本类型:盒装本 科幻 立意本 游戏时间:4.5小时左右 👬适合人群：新手玩家 表里山河 粉丝 ❤剧情感受：星际穿越 流...全文,架空 机制 立意 新手
